gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000036422	178.9145	0.0003410503	0.014317651	0.5534957	0.9984822
ENSMUSG00000036427	2712.564	5.589612e-05	0.008248522	0.9211168	0.9984822
ENSMUSG00000036430	106.7112	0.0002408136	0.011833714	0.6799419	0.9984822
ENSMUSG00000036432	86.7629	0.0004800912	0.013945997	0.4375708	0.9984822
ENSMUSG00000036435	487.4022	-4.551255e-05	0.00861026	0.9353522	0.9984822
ENSMUSG00000036437	78.95311	-0.0001240045	0.013989998	0.8190893	0.9984822
ENSMUSG00000036438	6242.662	-0.0002998426	0.011260887	0.6129431	0.9984822
ENSMUSG00000036442	163.6175	-7.364179e-06	0.011291728	0.9896521	0.9996816
ENSMUSG00000036446	5.659434	0.0002436984	0.026972213	0.7076704	0.9984822
ENSMUSG00000036450	295.8129	0.0001423882	0.009995182	0.8027217	0.9984822
ENSMUSG00000036452	1267.713	-0.0003310413	0.008884148	0.575652	0.9984822
ENSMUSG00000036459	55.99054	-0.0001472479	0.017101322	0.7715243	0.9984822
ENSMUSG00000036461	54.95943	0.0007298949	0.016618725	0.2724481	0.9984822
ENSMUSG00000036466	138.5729	0.0002836612	0.013111328	0.6253815	0.9984822
ENSMUSG00000036469	319.3464	0.001098046	0.017435186	0.1686901	0.9805731
ENSMUSG00000036473	635.3159	-0.0005135733	0.009873743	0.4132947	0.9984822
ENSMUSG00000036478	397.2421	0.0002097248	0.009825363	0.7153967	0.9984822
ENSMUSG00000036480	6.1737	-0.0001838049	0.022675144	0.7456166	0.9984822
ENSMUSG00000036492	2.836112	-0.000591633	0.045104002	0.5767549	0.9984822
ENSMUSG00000036499	624.5905	-0.0002036721	0.008571564	0.7225088	0.9984822
ENSMUSG00000036501	402.538	-0.01183116	0.05897211	0.005260029	0.4235467
ENSMUSG00000036502	247.1198	1.707502e-05	0.012913026	0.9754414	0.9994695
ENSMUSG00000036503	923.4363	-0.0006096239	0.011494663	0.3528391	0.9984822
ENSMUSG00000036504	78.76351	0.00186799	0.02530066	0.06652784	0.9312891
ENSMUSG00000036510	655.2793	0.003382855	0.031324628	0.03001488	0.7636393
ENSMUSG00000036513	69.74425	-0.001595381	0.021757866	0.09266382	0.9805731
ENSMUSG00000036523	4.399229	-5.909286e-05	0.022906657	0.9177322	0.9984822
ENSMUSG00000036526	0.9838784	-0.0001565547	0.057635819	0.9134853	NA
ENSMUSG00000036528	86.81867	0.0009607565	0.017561788	0.1951685	0.9862679
ENSMUSG00000036529	1286.919	0.0001154735	0.009734032	0.8385594	0.9984822
ENSMUSG00000036533	171.2288	0.000502997	0.012987417	0.4264329	0.9984822
ENSMUSG00000036534	101.1261	-0.0002665795	0.012165225	0.6493048	0.9984822
ENSMUSG00000036537	27.44747	-7.937141e-05	0.014121068	0.8822371	0.9984822
ENSMUSG00000036545	52.2926	-0.0007845499	0.018459008	0.2358832	0.9984822
ENSMUSG00000036550	1290.746	-0.0001762289	0.007132689	0.7831369	0.9984822
ENSMUSG00000036551	0.4004591	-0.001750389	0.116486975	0.4955491	NA
ENSMUSG00000036552	100.5979	0.0002593122	0.012065476	0.6578879	0.9984822
ENSMUSG00000036553	13.57827	-0.0006787943	0.022803875	0.275213	0.9984822
ENSMUSG00000036555	201.6376	0.0002417807	0.012094435	0.6782418	0.9984822
ENSMUSG00000036557	0.8526882	-0.0004061185	0.069844063	0.8140677	NA
ENSMUSG00000036560	158.0053	0.0007962889	0.015836622	0.2558139	0.9984822
ENSMUSG00000036561	580.5558	-0.0006646186	0.009530195	0.3190053	0.9984822
ENSMUSG00000036564	13767.38	-9.79916e-05	0.010332398	0.8632143	0.9984822
ENSMUSG00000036565	544.6825	-0.0007299826	0.020211706	0.2484729	0.9984822
ENSMUSG00000036568	493.2705	-0.0003690328	0.011362519	0.5415751	0.9984822
ENSMUSG00000036570	48.10106	0.005238451	0.057973536	0.0116671	0.6047349
ENSMUSG00000036572	106.1309	-0.05468947	0.172763874	0.0003977298	0.1267918
ENSMUSG00000036574	0.1383774	0	0.099713571	1	NA
ENSMUSG00000036578	39.77577	-0.001416108	0.025079958	0.09486095	0.9805731
ENSMUSG00000036580	393.0219	0.0004686839	0.011405098	0.4526702	0.9984822
ENSMUSG00000036585	307.628	0.0006153211	0.012447345	0.3521031	0.9984822
ENSMUSG00000036586	1.222894	-0.0001049714	0.055099161	0.9392856	NA
ENSMUSG00000036587	0.7374462	-0.0004089007	0.065395876	0.8007363	NA
ENSMUSG00000036591	1303.374	0.0005518542	0.010138241	0.3863434	0.9984822
ENSMUSG00000036594	4.839372	0.0001902626	0.024047632	0.7478563	0.9984822
ENSMUSG00000036596	0.3191278	0.0005902402	0.097488341	0.7945803	NA
ENSMUSG00000036598	18.40364	-0.0008765578	0.023075392	0.193967	0.9857594
ENSMUSG00000036599	45.57909	-0.0009130245	0.020023924	0.1886482	0.98382
ENSMUSG00000036602	0.778908	-0.001795476	0.096712887	0.4215026	NA
ENSMUSG00000036606	490.4117	9.003126e-05	0.009692852	0.8734367	0.9984822
ENSMUSG00000036611	114.4986	-0.000554574	0.013306293	0.3896342	0.9984822
ENSMUSG00000036613	200.551	-0.000457858	0.01133002	0.4613583	0.9984822
ENSMUSG00000036615	120.3109	0.0006498795	0.01363709	0.3321815	0.9984822
ENSMUSG00000036617	285.3992	-0.02728273	0.140243976	0.001098901	0.2302158
ENSMUSG00000036620	227.2098	3.198949e-05	0.012244324	0.9546911	0.9984822
ENSMUSG00000036622	639.5727	2.988677e-05	0.00862495	0.9574894	0.9984822
ENSMUSG00000036632	66.86055	-0.0009203008	0.01756018	0.2046084	0.9893112
ENSMUSG00000036634	1584.137	0.001442366	0.018675542	0.1165934	0.9805731
ENSMUSG00000036636	332.5873	0.0007392673	0.010901443	0.2813058	0.9984822
ENSMUSG00000036639	17.77967	-0.0002843927	0.016846634	0.5903923	0.9984822
ENSMUSG00000036641	201.3152	0.0007689339	0.011655394	0.2700126	0.9984822
ENSMUSG00000036644	1267.572	0.0001753127	0.007835288	0.7642552	0.9984822
ENSMUSG00000036646	480.5976	0.0008119182	0.012590953	0.2550326	0.9984822
ENSMUSG00000036655	4.544477	-0.0004504995	0.028803232	0.5049976	0.9984822
ENSMUSG00000036661	34.07848	-0.0008355343	0.022567346	0.2071574	0.9893112
ENSMUSG00000036667	3091.586	-8.527699e-05	0.007863373	0.8820075	0.9984822
ENSMUSG00000036672	51.78454	0.0003104463	0.013383896	0.5943335	0.9984822
ENSMUSG00000036676	155.7447	-0.001572372	0.019155698	0.1030978	0.9805731
ENSMUSG00000036678	51.62083	-0.0001073079	0.012459945	0.849252	0.9984822
ENSMUSG00000036686	195.2373	-0.0006220119	0.013150124	0.3485121	0.9984822
ENSMUSG00000036687	0.4197132	-0.00164152	0.090450525	0.4354446	NA
ENSMUSG00000036693	98.90763	-0.001747105	0.023203005	0.0786655	0.9610885
ENSMUSG00000036698	1244.383	-0.000227363	0.012990837	0.6912881	0.9984822
ENSMUSG00000036699	1270.51	0.0002888397	0.011862485	0.6249984	0.9984822
ENSMUSG00000036707	1388.796	-8.044156e-05	0.009067463	0.8862212	0.9984822
ENSMUSG00000036712	3056.461	0.0003377713	0.010182148	0.5697802	0.9984822
ENSMUSG00000036718	11.02634	0.003750388	0.068714567	0.03333122	0.7903673
ENSMUSG00000036721	60.62539	0.0003031688	0.014110354	0.5949197	0.9984822
ENSMUSG00000036731	0.2461399	7.288956e-05	0.089135082	0.9726989	NA
ENSMUSG00000036733	267.1827	0.0006886535	0.011834966	0.309244	0.9984822
ENSMUSG00000036737	545.0688	-5.627561e-06	0.009433268	0.9920068	0.9996816
ENSMUSG00000036743	1.655663	-0.0002948747	0.036330691	0.7352355	NA
ENSMUSG00000036744	1.245128	-0.000868301	0.064711431	0.5756373	NA
ENSMUSG00000036745	3758.612	-0.0006622799	0.010946052	0.3203511	0.9984822
ENSMUSG00000036748	289.2016	-0.001025448	0.013039312	0.1858453	0.9833512
ENSMUSG00000036751	619.6259	0.0004832915	0.011578754	0.44143	0.9984822
ENSMUSG00000036752	718.8917	-0.000328886	0.011050432	0.5815452	0.9984822
ENSMUSG00000036760	43.24809	0.0001177561	0.013994348	0.8278341	0.9984822
ENSMUSG00000036764	60.67118	0.0002830411	0.012314912	0.6303373	0.9984822
ENSMUSG00000036766	768.9855	-0.003342368	0.036299137	0.02465776	0.7290422
ENSMUSG00000036768	5.41329	-0.0002953786	0.028967331	0.6687853	0.9984822
ENSMUSG00000036769	246.8249	0.0006769261	0.012386314	0.317191	0.9984822
ENSMUSG00000036770	0.2849993	0.0001577854	0.099568873	0.9452398	NA
ENSMUSG00000036775	122.0063	0.0001091126	0.011050952	0.8485482	0.9984822
ENSMUSG00000036777	380.0239	0.0003987156	0.012027945	0.513969	0.9984822
ENSMUSG00000036779	358.8342	-0.001302988	0.016451679	0.1361709	0.9805731
ENSMUSG00000036781	48.35032	0.0008087441	0.018950929	0.2245374	0.9948371
ENSMUSG00000036782	1228.939	0.000151448	0.010462886	0.7914938	0.9984822
ENSMUSG00000036790	337.1697	-0.002112097	0.021293833	0.06648251	0.9312891
ENSMUSG00000036792	768.1016	0.00021071	0.010456762	0.715641	0.9984822
ENSMUSG00000036800	303.4993	-0.001574618	0.016539104	0.1006519	0.9805731
ENSMUSG00000036805	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000036810	167.4686	-0.0006613846	0.01536352	0.3149849	0.9984822
ENSMUSG00000036813	0.05866477	0	0.099713571	1	NA
ENSMUSG00000036814	57.02742	-0.0009721207	0.020111803	0.1741963	0.9805731
ENSMUSG00000036815	1267.657	-0.001740682	0.02077068	0.08751411	0.9736415
ENSMUSG00000036816	0.5729795	0.00102541	0.067413859	0.5213675	NA
ENSMUSG00000036817	722.6346	-0.002403435	0.019982969	0.05151585	0.8761006
ENSMUSG00000036819	267.3571	-0.0001831282	0.009542667	0.7484946	0.9984822
ENSMUSG00000036820	83.98544	0.0001123713	0.011962618	0.8434835	0.9984822
ENSMUSG00000036822	242.2565	0.0002287008	0.010492488	0.6936465	0.9984822
ENSMUSG00000036825	472.8508	-0.0006822726	0.012618537	0.3149471	0.9984822
ENSMUSG00000036826	0.1173295	0	0.099713571	1	NA
ENSMUSG00000036832	1.166278	-0.00110003	0.069312417	0.5019599	NA
ENSMUSG00000036833	99.85725	-2.160959e-06	0.010639859	0.9969607	0.9998688
ENSMUSG00000036834	58.39056	-0.0007738852	0.019963906	0.2318421	0.9984822
ENSMUSG00000036835	127.8513	0.00094561	0.016270395	0.2081862	0.9893112
ENSMUSG00000036840	167.8579	-0.001049588	0.01648508	0.1827363	0.9833355
ENSMUSG00000036845	61.02097	0.001254628	0.020998795	0.1243892	0.9805731
ENSMUSG00000036850	163.2606	-0.0001956431	0.013039119	0.7301086	0.9984822
ENSMUSG00000036854	13.67536	-0.005867735	0.095913332	0.02310071	0.7147812
ENSMUSG00000036855	0.1088943	0	0.099713571	1	NA
ENSMUSG00000036856	15.15461	-0.0009161565	0.025130488	0.1853222	0.9833355
ENSMUSG00000036858	0.6084124	-0.000162212	0.075771694	0.9307953	NA
ENSMUSG00000036860	90.07786	0.0003493068	0.013252269	0.5558579	0.9984822
ENSMUSG00000036862	287.9255	1.945179e-05	0.011270231	0.9726776	0.9994695
ENSMUSG00000036863	55.71559	0.0001759469	0.013555214	0.7518204	0.9984822
ENSMUSG00000036864	7.850008	-2.17386e-05	0.019710381	0.9666036	0.9984822
ENSMUSG00000036867	7.765593	0.0003018508	0.022114605	0.5899234	0.9984822
ENSMUSG00000036872	16.98117	-0.004920233	0.07314695	0.01860325	0.675198
ENSMUSG00000036873	109.654	-0.001197399	0.0170946	0.1528786	0.9805731
ENSMUSG00000036875	13.56468	0.0003142464	0.017921916	0.5534917	0.9984822
ENSMUSG00000036879	376.2628	-0.0001812894	0.007766695	0.7579075	0.9984822
ENSMUSG00000036880	162.6019	0.001257756	0.017654764	0.1420293	0.9805731
ENSMUSG00000036882	654.8059	-0.0001349623	0.016403824	0.7907062	0.9984822
ENSMUSG00000036885	140.1943	-0.0004987228	0.01443234	0.4193598	0.9984822
ENSMUSG00000036887	214.1232	0.001284	0.017536772	0.1385294	0.9805731
ENSMUSG00000036890	174.3117	-0.001982237	0.02317656	0.0695074	0.94297
ENSMUSG00000036893	338.5761	5.178255e-05	0.010208	0.9271528	0.9984822
ENSMUSG00000036894	492.9238	-0.0001713083	0.009825764	0.7643368	0.9984822
ENSMUSG00000036896	196.1438	0.0002128422	0.010924125	0.7137903	0.9984822
ENSMUSG00000036898	311.5805	-5.148153e-05	0.009027269	0.9268851	0.9984822
ENSMUSG00000036902	954.1068	0.0002021201	0.010647362	0.7266978	0.9984822
ENSMUSG00000036904	22.83983	-0.0005624038	0.019464165	0.3370587	0.9984822
ENSMUSG00000036905	184.5229	0.0001436486	0.010809421	0.8021838	0.9984822
ENSMUSG00000036907	5.156994	0.004560955	0.098635075	0.05388975	0.8944879
ENSMUSG00000036908	70.79669	0.0001392567	0.012927928	0.804194	0.9984822
ENSMUSG00000036912	0.4621952	-0.000159773	0.07003222	0.9268624	NA
ENSMUSG00000036913	20.96399	0.000129584	0.019198873	0.8016211	0.9984822
ENSMUSG00000036915	40.5757	0.001156205	0.022014207	0.1328643	0.9805731
ENSMUSG00000036916	289.0221	0.0001923326	0.009730011	0.737095	0.9984822
ENSMUSG00000036918	76.56369	-0.0001742266	0.012942076	0.7580275	0.9984822
ENSMUSG00000036923	25.97873	-0.003027828	0.041607412	0.02728629	0.7461404
ENSMUSG00000036925	0.05444717	0	0.099713571	1	NA
ENSMUSG00000036928	8.112907	0.001261021	0.040569097	0.1676991	0.9805731
ENSMUSG00000036931	15.09119	0.0002471538	0.018233979	0.634493	0.9984822
ENSMUSG00000036932	131.2077	-0.0007431159	0.015089057	0.2814889	0.9984822
ENSMUSG00000036934	43.27003	-0.000105868	0.013770733	0.8458471	0.9984822
ENSMUSG00000036940	403.534	-0.0003387402	0.008641361	0.5690457	0.9984822
ENSMUSG00000036941	256.4763	0.0005500931	0.011842209	0.3927614	0.9984822
ENSMUSG00000036943	302.6176	0.001119842	0.014182071	0.1662579	0.9805731
ENSMUSG00000036944	4.071412	2.671646e-05	0.025238699	0.9656599	0.9984822
ENSMUSG00000036948	206.4592	-0.0005090553	0.012437073	0.4228611	0.9984822
ENSMUSG00000036949	228.9928	6.657662e-05	0.011783426	0.9066143	0.9984822
ENSMUSG00000036955	695.4653	-5.440512e-07	0.009160718	0.9992257	0.9999412
ENSMUSG00000036957	86.24525	-0.001322104	0.020707276	0.1189151	0.9805731
ENSMUSG00000036959	146.3667	-0.0003036634	0.012752765	0.605932	0.9984822
ENSMUSG00000036961	0.1128807	-0.0003480522	0.100537036	0.8803288	NA
ENSMUSG00000036962	3.475367	0.0004090908	0.036929025	0.6389743	0.9984822
ENSMUSG00000036964	56.97702	0.00013788	0.012870532	0.8063072	0.9984822
ENSMUSG00000036966	636.6941	0.000218691	0.010474969	0.7058291	0.9984822
ENSMUSG00000036968	46.58122	0.001350353	0.021673818	0.1111419	0.9805731
ENSMUSG00000036972	18.95266	0.0003695258	0.017834364	0.4951222	0.9984822
ENSMUSG00000036975	61.49574	-0.0009970139	0.017588343	0.1871361	0.9833512
ENSMUSG00000036977	57.0228	-0.0002149876	0.012857599	0.7071566	0.9984822
ENSMUSG00000036980	139.3531	0.00111086	0.017048717	0.1682358	0.9805731
ENSMUSG00000036983	30.46593	0.000427489	0.016446474	0.4503405	0.9984822
ENSMUSG00000036985	195.4401	1.377034e-05	0.013289504	0.979975	0.9994695
ENSMUSG00000036986	88.64989	0.0004403736	0.01468964	0.4602058	0.9984822
ENSMUSG00000036989	374.0764	0.0004864893	0.010721532	0.4361205	0.9984822
ENSMUSG00000036990	896.9956	0.000464203	0.010040124	0.4520225	0.9984822
ENSMUSG00000036992	38.70897	0.0006995321	0.016871524	0.2819746	0.9984822
ENSMUSG00000036995	21.38686	-7.525201e-05	0.014967641	0.8849492	0.9984822
ENSMUSG00000037001	109.9159	6.681601e-05	0.011456208	0.9064901	0.9984822
ENSMUSG00000037003	76.58171	5.944851e-05	0.013327088	0.9138209	0.9984822
ENSMUSG00000037005	0.25054	0.0005310478	0.10067761	0.8185585	NA
ENSMUSG00000037007	121.5248	0.0009126187	0.016488644	0.215381	0.9920521
ENSMUSG00000037010	89.85211	3.091631e-05	0.012148853	0.956274	0.9984822
ENSMUSG00000037012	1243.283	-0.002152516	0.021769461	0.06462956	0.9312891
ENSMUSG00000037013	162.3323	7.733316e-05	0.011032051	0.892015	0.9984822
ENSMUSG00000037014	46.15953	-0.001064801	0.019365103	0.1608296	0.9805731
ENSMUSG00000037016	82.42028	0.000629192	0.016534973	0.3176361	0.9984822
ENSMUSG00000037017	112.2389	0.0001040709	0.01100018	0.8553803	0.9984822
ENSMUSG00000037020	5.652131	0.002487795	0.06177306	0.07833341	0.9610885
ENSMUSG00000037022	111.3032	0.001310302	0.018514388	0.1320708	0.9805731
ENSMUSG00000037025	1.224436	0	0.090930255	1	NA
ENSMUSG00000037029	246.5685	-0.0005354525	0.011009747	0.4003386	0.9984822
ENSMUSG00000037031	109.4461	0.001641781	0.021480808	0.09115009	0.9797444
ENSMUSG00000037032	1488.192	0.0004431657	0.010019056	0.4696003	0.9984822
ENSMUSG00000037034	0.9274452	-0.00150241	0.083395274	0.4408417	NA
ENSMUSG00000037035	21.1434	0.0003307686	0.016320324	0.5422581	0.9984822
ENSMUSG00000037049	534.3942	0.0002335328	0.009065587	0.6849622	0.9984822
ENSMUSG00000037053	0.4557829	0	0.099713571	1	NA
ENSMUSG00000037058	585.7937	-0.000345788	0.009116797	0.5599549	0.9984822
ENSMUSG00000037060	59.31712	0.00028972	0.013186427	0.6181668	0.9984822
ENSMUSG00000037062	678.3787	0.0001520858	0.00818883	0.7904355	0.9984822
ENSMUSG00000037070	191.648	0.001172065	0.016116275	0.1585897	0.9805731
ENSMUSG00000037071	931.4324	-0.001233073	0.016403504	0.1475878	0.9805731
ENSMUSG00000037072	716.8098	0.000152133	0.008902898	0.7883856	0.9984822
ENSMUSG00000037075	308.6445	-0.0002997375	0.010705194	0.6119819	0.9984822
ENSMUSG00000037085	66.52934	-1.259507e-05	0.01258348	0.9820259	0.9994695
ENSMUSG00000037086	0.541819	-0.0003055464	0.080019487	0.8757526	NA
ENSMUSG00000037089	118.0115	9.436202e-05	0.010892613	0.8685876	0.9984822
ENSMUSG00000037095	0.6305698	0.0006688803	0.078297361	0.7253067	NA
ENSMUSG00000037096	16.58783	0.001038354	0.024074736	0.1515479	0.9805731
ENSMUSG00000037098	595.6927	-0.0002210651	0.010177162	0.7022201	0.9984822
ENSMUSG00000037101	1.968095	-0.000286406	0.04296359	0.784639	0.9984822
ENSMUSG00000037103	97.56658	0.0004292878	0.013699051	0.4797296	0.9984822
ENSMUSG00000037104	933.0672	-0.0002466091	0.008657686	0.6700487	0.9984822
ENSMUSG00000037106	0.9562635	-0.0002192056	0.066398034	0.8945713	NA
ENSMUSG00000037108	47.06615	0.0006376424	0.016154544	0.317721	0.9984822
ENSMUSG00000037110	606.3579	-3.7772e-05	0.010154817	0.9467732	0.9984822
ENSMUSG00000037111	762.263	-0.002311293	0.022135822	0.05796428	0.9012093
ENSMUSG00000037112	410.7833	-3.669288e-05	0.011130648	0.948522	0.9984822
ENSMUSG00000037119	711.4275	-0.001486111	0.01534951	0.107884	0.9805731
ENSMUSG00000037124	1.10975	-0.003522391	0.136751075	0.2407342	NA
ENSMUSG00000037126	2005.461	0.0003661059	0.009365469	0.539497	0.9984822
ENSMUSG00000037129	0.1750573	0	0.099713571	1	NA
ENSMUSG00000037134	187.5186	0.0002727991	0.009885409	0.6399377	0.9984822
ENSMUSG00000037138	385.5863	0.0002755847	0.011681411	0.6399622	0.9984822
ENSMUSG00000037139	24.44803	-0.0003331803	0.019717829	0.5362598	0.9984822
ENSMUSG00000037140	2.904956	0.0006841921	0.038084154	0.4268782	0.9984822
ENSMUSG00000037143	19.60137	0.0002010486	0.017397192	0.6950663	0.9984822
ENSMUSG00000037148	523.1139	0.000522222	0.013013479	0.4125322	0.9984822
ENSMUSG00000037149	767.0545	-0.0006731394	0.012576626	0.3196753	0.9984822
ENSMUSG00000037151	111.2419	0.001143197	0.017819902	0.1588349	0.9805731
ENSMUSG00000037152	165.6335	0.0002435337	0.011040109	0.6768247	0.9984822
ENSMUSG00000037157	0.1139992	4.399766e-05	0.09960504	0.9847219	NA
ENSMUSG00000037159	1.547174	-0.002255236	0.080965596	0.2107684	NA
ENSMUSG00000037161	0.5815736	-0.0003826798	0.085918043	0.8532472	NA
ENSMUSG00000037166	42.80822	0.001018952	0.02051936	0.1624302	0.9805731
ENSMUSG00000037169	21.5225	-0.0003113388	0.017383377	0.5576518	0.9984822
ENSMUSG00000037171	2.871025	0.0003552542	0.031709539	0.6350672	0.9984822
ENSMUSG00000037172	1293.299	0.0002648592	0.009198532	0.6478782	0.9984822
ENSMUSG00000037174	397.4535	0.0006648098	0.011225707	0.319852	0.9984822
ENSMUSG00000037185	0.439547	-0.00213674	0.114313865	0.4034908	NA
ENSMUSG00000037188	3.961464	-0.00121952	0.046519906	0.2303488	0.9984822
ENSMUSG00000037190	58.43323	-0.0002954445	0.012562304	0.6157392	0.9984822
ENSMUSG00000037196	41.62664	0.0006202247	0.015694101	0.3317043	0.9984822
ENSMUSG00000037197	185.872	-7.290512e-05	0.012859924	0.8959284	0.9984822
ENSMUSG00000037204	93.59685	-0.000297927	0.012839886	0.6115987	0.9984822
ENSMUSG00000037206	19.78346	0.0008770714	0.0272072	0.2068324	0.9893112
ENSMUSG00000037210	421.7576	0.0003043145	0.011000979	0.6076594	0.9984822
ENSMUSG00000037211	45.92486	0.000182597	0.014025857	0.739413	0.9984822
ENSMUSG00000037214	31.03047	4.529662e-05	0.015144786	0.9299989	0.9984822
ENSMUSG00000037216	33.1109	-0.0002676136	0.013386943	0.6411937	0.9984822
ENSMUSG00000037217	631.1492	-0.002263376	0.039418945	0.04612076	0.8556105
ENSMUSG00000037221	18.32665	-0.007624417	0.106333089	0.01455202	0.6510976
ENSMUSG00000037224	457.9169	-2.8361e-05	0.011357409	0.9601713	0.9984822
ENSMUSG00000037225	83.16371	-0.00128535	0.018736234	0.1340992	0.9805731
ENSMUSG00000037234	1230.931	-8.393647e-06	0.008524899	0.9880599	0.9994924
ENSMUSG00000037235	494.2872	0.001302966	0.016798687	0.1363659	0.9805731
ENSMUSG00000037236	4382.293	-0.0007055329	0.011589139	0.2997152	0.9984822
ENSMUSG00000037239	170.3337	0.0001146602	0.011673289	0.8407902	0.9984822
ENSMUSG00000037242	861.1208	0.003409906	0.029345889	0.03192339	0.7771248
ENSMUSG00000037243	111.0858	-0.002263612	0.025551416	0.05483838	0.8985783
ENSMUSG00000037251	191.9494	-2.147601e-05	0.010341784	0.9697527	0.9992196
ENSMUSG00000037253	370.0786	3.4801e-05	0.009490131	0.9506525	0.9984822
ENSMUSG00000037254	14.92065	-0.0001954822	0.018049701	0.7031863	0.9984822
ENSMUSG00000037257	330.2576	-0.0001898488	0.009388945	0.7396189	0.9984822
ENSMUSG00000037259	2247.261	-0.0001529105	0.010246726	0.7892231	0.9984822
ENSMUSG00000037260	300.3939	-0.0004937297	0.010339847	0.4292206	0.9984822
ENSMUSG00000037262	48.68906	0.000226107	0.013030823	0.6925428	0.9984822
ENSMUSG00000037266	1667.382	-0.0001992758	0.009613942	0.7280481	0.9984822
ENSMUSG00000037270	3293.272	-0.0002413994	0.008493648	0.6769899	0.9984822
ENSMUSG00000037275	250.9866	0.0004853401	0.010613612	0.4366559	0.9984822
ENSMUSG00000037278	52.06653	-0.0001324591	0.013452945	0.8106314	0.9984822
ENSMUSG00000037279	0.4312057	-0.001379488	0.110587325	0.5767953	NA
ENSMUSG00000037280	178.0318	0.0001861356	0.012130552	0.7462231	0.9984822
ENSMUSG00000037286	843.3714	0.0009027831	0.01265868	0.2215668	0.9934628
ENSMUSG00000037287	368.3954	0.0009720917	0.013130397	0.2011908	0.9893112
ENSMUSG00000037295	32.16607	0.0009921341	0.024869803	0.1632603	0.9805731
ENSMUSG00000037296	70.29621	0.0002704585	0.011986767	0.6453388	0.9984822
ENSMUSG00000037300	247.6229	-0.0003454439	0.010045321	0.5614543	0.9984822
